Epoch	LR	Train Loss	Val Loss	Train Acc	Val Acc	
44.000000	0.000250	0.001240	0.001603	0.539764	0.691803	
45.000000	0.000250	0.001251	0.001458	0.524628	0.696721	
46.000000	0.000250	0.001224	0.001682	0.545083	0.739344	
47.000000	0.000250	0.001211	0.001553	0.560195	0.721312	
48.000000	0.000250	0.001215	0.001588	0.562346	0.734426	
49.000000	0.000250	0.001180	0.001862	0.587522	0.708197	
50.000000	0.000250	0.001193	0.001867	0.580598	0.767213	
51.000000	0.000250	0.001162	0.001537	0.595877	0.757377	
52.000000	0.000250	0.001162	0.001313	0.606048	0.775410	
53.000000	0.000250	0.001148	0.001656	0.609160	0.757377	
54.000000	0.000250	0.001131	0.001192	0.638102	0.804918	
55.000000	0.000250	0.001138	0.001492	0.639710	0.727869	
56.000000	0.000250	0.001119	0.001481	0.647337	0.724590	
57.000000	0.000250	0.001118	0.001865	0.652208	0.767213	
58.000000	0.000250	0.001104	0.001320	0.668926	0.822951	
59.000000	0.000250	0.001089	0.001971	0.672197	0.706557	
60.000000	0.000250	0.001075	0.001304	0.695210	0.783607	
61.000000	0.000025	0.000933	0.000944	0.712529	0.867213	
62.000000	0.000025	0.000911	0.000932	0.732826	0.870492	
63.000000	0.000025	0.000929	0.000925	0.705047	0.872131	
64.000000	0.000025	0.000929	0.000928	0.718375	0.867213	
65.000000	0.000025	0.000913	0.000932	0.721044	0.863934	
66.000000	0.000025	0.000907	0.000920	0.731571	0.872131	
67.000000	0.000025	0.000899	0.000921	0.737810	0.865574	
68.000000	0.000025	0.000887	0.000913	0.745634	0.877049	
69.000000	0.000025	0.000898	0.000908	0.734602	0.868852	
70.000000	0.000025	0.000904	0.000918	0.731260	0.868852	
71.000000	0.000025	0.000899	0.000908	0.735838	0.862295	
72.000000	0.000025	0.000897	0.000900	0.738988	0.873770	
73.000000	0.000025	0.000881	0.000912	0.756441	0.862295	
74.000000	0.000025	0.000886	0.000901	0.755443	0.867213	
75.000000	0.000025	0.000878	0.000899	0.755344	0.862295	
76.000000	0.000025	0.000880	0.000903	0.752625	0.862295	
77.000000	0.000025	0.000871	0.000892	0.756971	0.881967	
78.000000	0.000025	0.000883	0.000890	0.749674	0.878689	
79.000000	0.000025	0.000872	0.000891	0.761463	0.877049	
80.000000	0.000025	0.000866	0.000885	0.770266	0.880328	
81.000000	0.000025	0.000871	0.000894	0.758754	0.872131	
82.000000	0.000025	0.000872	0.000897	0.756490	0.868852	
83.000000	0.000025	0.000873	0.000888	0.758322	0.865574	
84.000000	0.000025	0.000859	0.000884	0.773193	0.867213	
85.000000	0.000025	0.000853	0.000892	0.774709	0.873770	
86.000000	0.000025	0.000853	0.000880	0.782593	0.870492	
87.000000	0.000025	0.000839	0.000879	0.779637	0.870492	
88.000000	0.000025	0.000849	0.000874	0.772716	0.873771	
89.000000	0.000025	0.000841	0.000881	0.787560	0.875410	
90.000000	0.000025	0.000847	0.000881	0.777012	0.877049	
91.000000	0.000025	0.000849	0.000878	0.778412	0.873770	
92.000000	0.000025	0.000847	0.000882	0.783694	0.863934	
93.000000	0.000025	0.000843	0.000875	0.784516	0.872131	
94.000000	0.000025	0.000855	0.000870	0.769496	0.868852	
95.000000	0.000025	0.000836	0.000879	0.782913	0.868852	
96.000000	0.000025	0.000835	0.000868	0.785398	0.862295	
97.000000	0.000025	0.000820	0.000869	0.790320	0.872131	
98.000000	0.000025	0.000819	0.000876	0.800966	0.873771	
99.000000	0.000025	0.000826	0.000869	0.790671	0.877049	
100.000000	0.000025	0.000828	0.000875	0.793835	0.873770	
101.000000	0.000025	0.000812	0.000865	0.795747	0.868852	
102.000000	0.000025	0.000817	0.000863	0.799874	0.878689	
103.000000	0.000025	0.000819	0.000859	0.799498	0.873771	
104.000000	0.000025	0.000813	0.000869	0.805702	0.875410	
105.000000	0.000025	0.000822	0.000863	0.796194	0.883607	
106.000000	0.000025	0.000799	0.000856	0.807087	0.870492	
107.000000	0.000025	0.000797	0.000854	0.814680	0.873770	
108.000000	0.000025	0.000804	0.000852	0.802264	0.880328	
109.000000	0.000025	0.000805	0.000856	0.805098	0.875410	
110.000000	0.000025	0.000828	0.000862	0.786272	0.878689	
111.000000	0.000025	0.000799	0.000848	0.810386	0.881967	
112.000000	0.000025	0.000813	0.000855	0.802875	0.878689	
113.000000	0.000025	0.000793	0.000853	0.818637	0.875410	
114.000000	0.000025	0.000800	0.000838	0.807174	0.888525	
115.000000	0.000025	0.000810	0.000853	0.799895	0.886885	
116.000000	0.000025	0.000794	0.000850	0.809161	0.885246	
117.000000	0.000025	0.000796	0.000849	0.809869	0.877049	
118.000000	0.000025	0.000800	0.000845	0.811271	0.878689	
119.000000	0.000025	0.000796	0.000846	0.817499	0.881967	
120.000000	0.000025	0.000788	0.000835	0.814164	0.875410	
121.000000	0.000025	0.000785	0.000844	0.811317	0.870492	
122.000000	0.000025	0.000793	0.000838	0.814295	0.883607	
123.000000	0.000025	0.000770	0.000838	0.824277	0.878689	
124.000000	0.000025	0.000783	0.000833	0.809969	0.886885	
125.000000	0.000025	0.000780	0.000834	0.824881	0.881967	
126.000000	0.000025	0.000784	0.000830	0.824195	0.885246	
127.000000	0.000025	0.000772	0.000833	0.821456	0.888525	
128.000000	0.000025	0.000786	0.000830	0.814372	0.890164	
129.000000	0.000025	0.000778	0.000824	0.824196	0.883607	
130.000000	0.000025	0.000748	0.000825	0.830175	0.885246	
131.000000	0.000025	0.000780	0.000829	0.823631	0.890164	
132.000000	0.000025	0.000772	0.000826	0.826007	0.886885	
133.000000	0.000025	0.000773	0.000834	0.816984	0.875410	
134.000000	0.000025	0.000778	0.000823	0.821487	0.875410	
135.000000	0.000025	0.000778	0.000828	0.817877	0.880328	
136.000000	0.000025	0.000778	0.000828	0.818116	0.878689	
137.000000	0.000025	0.000765	0.000832	0.823337	0.885246	
138.000000	0.000025	0.000752	0.000827	0.828160	0.891803	
139.000000	0.000025	0.000776	0.000831	0.826121	0.888525	
140.000000	0.000025	0.000754	0.000828	0.832475	0.880328	
141.000000	0.000025	0.000781	0.000830	0.818085	0.893443	
142.000000	0.000025	0.000765	0.000822	0.830159	0.890164	
143.000000	0.000025	0.000764	0.000828	0.825161	0.885246	
144.000000	0.000025	0.000754	0.000825	0.838724	0.886885	
145.000000	0.000025	0.000764	0.000826	0.825502	0.878689	
146.000000	0.000025	0.000757	0.000822	0.831305	0.878689	
147.000000	0.000025	0.000754	0.000818	0.830924	0.886885	
148.000000	0.000025	0.000753	0.000821	0.832743	0.878689	
149.000000	0.000025	0.000754	0.000818	0.836988	0.893443	
150.000000	0.000025	0.000745	0.000826	0.841664	0.885246	
151.000000	0.000025	0.000757	0.000811	0.838775	0.886885	
152.000000	0.000025	0.000750	0.000821	0.834176	0.878689	
153.000000	0.000025	0.000733	0.000813	0.843684	0.891803	
154.000000	0.000025	0.000762	0.000816	0.833159	0.880328	
155.000000	0.000025	0.000751	0.000815	0.833750	0.890164	
156.000000	0.000025	0.000743	0.000816	0.838887	0.893443	
157.000000	0.000025	0.000742	0.000811	0.846116	0.890164	
158.000000	0.000025	0.000748	0.000816	0.842592	0.891803	
159.000000	0.000025	0.000734	0.000813	0.843898	0.895082	
160.000000	0.000025	0.000744	0.000814	0.836638	0.878689	
161.000000	0.000025	0.000747	0.000810	0.840724	0.890164	
162.000000	0.000025	0.000738	0.000812	0.844263	0.893443	
163.000000	0.000025	0.000743	0.000805	0.841626	0.895082	
164.000000	0.000025	0.000734	0.000806	0.844383	0.893443	
165.000000	0.000025	0.000726	0.000800	0.849129	0.895082	
166.000000	0.000025	0.000747	0.000813	0.841784	0.896721	
167.000000	0.000025	0.000735	0.000814	0.849042	0.891803	
168.000000	0.000025	0.000727	0.000802	0.845904	0.903279	
169.000000	0.000025	0.000732	0.000803	0.847738	0.898361	
170.000000	0.000025	0.000722	0.000799	0.854106	0.900000	
171.000000	0.000025	0.000726	0.000804	0.851100	0.888525	
172.000000	0.000025	0.000728	0.000797	0.849160	0.903279	
173.000000	0.000025	0.000731	0.000798	0.847698	0.891803	
174.000000	0.000025	0.000738	0.000798	0.846777	0.904918	
175.000000	0.000025	0.000727	0.000806	0.844440	0.893443	
176.000000	0.000025	0.000713	0.000801	0.859926	0.903279	
177.000000	0.000025	0.000719	0.000805	0.850391	0.900000	
178.000000	0.000025	0.000725	0.000816	0.855063	0.895082	
179.000000	0.000025	0.000718	0.000795	0.857312	0.901639	
180.000000	0.000025	0.000707	0.000796	0.857087	0.906557	
181.000000	0.000025	0.000722	0.000787	0.852292	0.918033	
182.000000	0.000025	0.000717	0.000800	0.854395	0.891803	
183.000000	0.000025	0.000712	0.000789	0.853971	0.900000	
184.000000	0.000025	0.000721	0.000790	0.855522	0.895082	
185.000000	0.000025	0.000716	0.000789	0.855522	0.914754	
186.000000	0.000025	0.000709	0.000806	0.862248	0.900000	
187.000000	0.000025	0.000719	0.000798	0.854865	0.904918	
188.000000	0.000025	0.000715	0.000794	0.843641	0.885246	
189.000000	0.000025	0.000704	0.000793	0.858256	0.903279	
190.000000	0.000025	0.000717	0.000781	0.850383	0.898361	
191.000000	0.000025	0.000705	0.000789	0.861761	0.895082	
192.000000	0.000025	0.000700	0.000788	0.859915	0.900000	
193.000000	0.000025	0.000712	0.000793	0.861527	0.903279	
194.000000	0.000025	0.000692	0.000794	0.865910	0.896721	
195.000000	0.000025	0.000702	0.000789	0.861783	0.895082	
196.000000	0.000025	0.000725	0.000792	0.855159	0.890164	
197.000000	0.000025	0.000710	0.000800	0.861391	0.890164	
198.000000	0.000025	0.000710	0.000795	0.851826	0.903279	
199.000000	0.000025	0.000715	0.000781	0.851957	0.906557	
200.000000	0.000025	0.000704	0.000781	0.861093	0.906557	
