Epoch	LR	Train Loss	Val Loss	Train Acc	Val Acc	
75.000000	0.000025	0.000628	0.000625	0.446525	0.545902	
76.000000	0.000025	0.000627	0.000626	0.453650	0.545902	
77.000000	0.000025	0.000625	0.000624	0.461137	0.554098	
78.000000	0.000025	0.000622	0.000625	0.457705	0.537705	
79.000000	0.000025	0.000626	0.000622	0.446416	0.549180	
80.000000	0.000025	0.000625	0.000624	0.452037	0.567213	
81.000000	0.000025	0.000623	0.000619	0.453896	0.563934	
82.000000	0.000025	0.000625	0.000621	0.471757	0.562295	
83.000000	0.000025	0.000621	0.000625	0.466646	0.559016	
84.000000	0.000025	0.000623	0.000621	0.453568	0.539344	
85.000000	0.000025	0.000617	0.000619	0.475954	0.560656	
86.000000	0.000025	0.000619	0.000620	0.460365	0.559016	
87.000000	0.000025	0.000617	0.000619	0.464603	0.570492	
88.000000	0.000025	0.000613	0.000617	0.478017	0.563934	
89.000000	0.000025	0.000622	0.000617	0.463065	0.560656	
90.000000	0.000025	0.000615	0.000619	0.474803	0.554098	
91.000000	0.000003	0.000620	0.000616	0.464659	0.563934	
92.000000	0.000003	0.000620	0.000614	0.450727	0.563934	
93.000000	0.000003	0.000615	0.000614	0.477173	0.565574	
94.000000	0.000003	0.000607	0.000614	0.482471	0.567213	
95.000000	0.000003	0.000609	0.000613	0.481487	0.572131	
96.000000	0.000003	0.000612	0.000613	0.472957	0.568852	
97.000000	0.000003	0.000614	0.000612	0.462845	0.573770	
98.000000	0.000003	0.000612	0.000613	0.474772	0.568852	
99.000000	0.000003	0.000609	0.000613	0.480562	0.568852	
100.000000	0.000003	0.000612	0.000614	0.481523	0.570492	
101.000000	0.000003	0.000606	0.000613	0.482908	0.578689	
102.000000	0.000003	0.000613	0.000613	0.469357	0.575410	
103.000000	0.000003	0.000617	0.000613	0.464368	0.573770	
104.000000	0.000003	0.000616	0.000613	0.466733	0.567213	
105.000000	0.000003	0.000614	0.000612	0.479131	0.573771	
106.000000	0.000003	0.000612	0.000613	0.469196	0.568852	
107.000000	0.000003	0.000614	0.000613	0.488745	0.568852	
108.000000	0.000003	0.000601	0.000612	0.496642	0.563934	
109.000000	0.000003	0.000607	0.000612	0.476569	0.568852	
110.000000	0.000003	0.000609	0.000612	0.485676	0.562295	
111.000000	0.000003	0.000606	0.000610	0.491057	0.565574	
112.000000	0.000003	0.000613	0.000611	0.472377	0.565574	
113.000000	0.000003	0.000611	0.000612	0.479021	0.568852	
114.000000	0.000003	0.000611	0.000612	0.478726	0.567213	
115.000000	0.000003	0.000608	0.000612	0.482889	0.577049	
116.000000	0.000003	0.000607	0.000612	0.481165	0.562295	
117.000000	0.000003	0.000611	0.000613	0.476945	0.560656	
118.000000	0.000003	0.000617	0.000612	0.459725	0.557377	
119.000000	0.000003	0.000612	0.000611	0.477387	0.563934	
120.000000	0.000003	0.000608	0.000611	0.489444	0.562295	
121.000000	0.000003	0.000608	0.000611	0.479728	0.560656	
122.000000	0.000003	0.000612	0.000611	0.478958	0.559016	
123.000000	0.000003	0.000604	0.000612	0.496678	0.560656	
124.000000	0.000003	0.000608	0.000611	0.485568	0.560656	
125.000000	0.000003	0.000610	0.000611	0.481515	0.560656	
126.000000	0.000003	0.000603	0.000611	0.492736	0.560656	
127.000000	0.000003	0.000613	0.000611	0.464739	0.568852	
128.000000	0.000003	0.000605	0.000611	0.504337	0.567213	
129.000000	0.000003	0.000610	0.000610	0.471820	0.567213	
130.000000	0.000003	0.000609	0.000611	0.484538	0.563934	
131.000000	0.000003	0.000610	0.000611	0.474176	0.567213	
132.000000	0.000003	0.000611	0.000611	0.468896	0.565574	
133.000000	0.000003	0.000616	0.000611	0.464107	0.573770	
134.000000	0.000003	0.000613	0.000610	0.481123	0.565574	
135.000000	0.000003	0.000609	0.000610	0.469466	0.562295	
136.000000	0.000003	0.000610	0.000610	0.474257	0.565574	
137.000000	0.000003	0.000601	0.000611	0.505593	0.567213	
138.000000	0.000003	0.000610	0.000610	0.489532	0.573770	
139.000000	0.000003	0.000607	0.000609	0.479405	0.572131	
140.000000	0.000003	0.000603	0.000609	0.492654	0.575410	
141.000000	0.000003	0.000606	0.000610	0.496203	0.573770	
142.000000	0.000003	0.000612	0.000610	0.475163	0.572131	
143.000000	0.000003	0.000604	0.000610	0.489000	0.570492	
144.000000	0.000003	0.000605	0.000609	0.489054	0.572131	
145.000000	0.000003	0.000607	0.000609	0.477543	0.570492	
146.000000	0.000003	0.000608	0.000610	0.486526	0.568852	
147.000000	0.000003	0.000604	0.000609	0.494804	0.577049	
148.000000	0.000003	0.000608	0.000609	0.488956	0.575410	
149.000000	0.000003	0.000609	0.000609	0.481425	0.570492	
150.000000	0.000003	0.000602	0.000609	0.491772	0.570492	
151.000000	0.000003	0.000610	0.000609	0.481699	0.565574	
152.000000	0.000003	0.000604	0.000609	0.497390	0.567213	
153.000000	0.000003	0.000606	0.000609	0.482882	0.568852	
154.000000	0.000003	0.000607	0.000609	0.475979	0.565574	
155.000000	0.000003	0.000607	0.000609	0.488296	0.573770	
156.000000	0.000003	0.000607	0.000609	0.490825	0.572131	
157.000000	0.000003	0.000607	0.000609	0.488486	0.573771	
158.000000	0.000003	0.000607	0.000609	0.483488	0.573771	
159.000000	0.000003	0.000606	0.000609	0.491924	0.568852	
160.000000	0.000003	0.000606	0.000609	0.479679	0.572131	
161.000000	0.000003	0.000610	0.000609	0.486881	0.570492	
162.000000	0.000003	0.000606	0.000608	0.486552	0.573770	
163.000000	0.000003	0.000608	0.000607	0.482108	0.568852	
164.000000	0.000003	0.000610	0.000608	0.472115	0.570492	
165.000000	0.000003	0.000608	0.000608	0.479424	0.565574	
166.000000	0.000003	0.000606	0.000608	0.481341	0.568852	
167.000000	0.000003	0.000611	0.000608	0.476205	0.572131	
168.000000	0.000003	0.000602	0.000608	0.491522	0.559016	
169.000000	0.000003	0.000604	0.000608	0.492127	0.570492	
170.000000	0.000003	0.000600	0.000608	0.500114	0.570492	
171.000000	0.000003	0.000606	0.000608	0.487976	0.567213	
172.000000	0.000003	0.000608	0.000609	0.472195	0.565574	
173.000000	0.000003	0.000604	0.000608	0.485264	0.573770	
174.000000	0.000003	0.000605	0.000609	0.493429	0.570492	
175.000000	0.000003	0.000606	0.000608	0.487978	0.575410	
176.000000	0.000003	0.000602	0.000608	0.495612	0.568852	
177.000000	0.000003	0.000606	0.000607	0.492315	0.568852	
178.000000	0.000003	0.000597	0.000608	0.508693	0.572131	
179.000000	0.000003	0.000603	0.000608	0.496302	0.572131	
180.000000	0.000003	0.000606	0.000607	0.483208	0.568852	
181.000000	0.000003	0.000604	0.000607	0.482204	0.575410	
182.000000	0.000003	0.000609	0.000608	0.469863	0.570492	
183.000000	0.000003	0.000595	0.000607	0.511099	0.568852	
184.000000	0.000003	0.000605	0.000607	0.491263	0.568852	
185.000000	0.000003	0.000607	0.000607	0.494693	0.568852	
186.000000	0.000003	0.000603	0.000607	0.490421	0.572131	
187.000000	0.000003	0.000608	0.000608	0.487715	0.575410	
188.000000	0.000003	0.000603	0.000607	0.493853	0.573770	
189.000000	0.000003	0.000602	0.000607	0.485255	0.570492	
190.000000	0.000003	0.000606	0.000608	0.490292	0.572131	
191.000000	0.000003	0.000605	0.000608	0.494401	0.570492	
192.000000	0.000003	0.000600	0.000607	0.497833	0.568852	
193.000000	0.000003	0.000612	0.000606	0.468487	0.563934	
194.000000	0.000003	0.000600	0.000607	0.498818	0.567213	
195.000000	0.000003	0.000604	0.000606	0.488660	0.567213	
196.000000	0.000003	0.000604	0.000607	0.486208	0.565574	
197.000000	0.000003	0.000606	0.000606	0.485585	0.570492	
198.000000	0.000003	0.000607	0.000607	0.479268	0.567213	
199.000000	0.000003	0.000602	0.000606	0.488478	0.565574	
200.000000	0.000003	0.000605	0.000607	0.476494	0.572131

batch 13
