Epoch	LR	Train Loss	Val Loss	Train Acc	Val Acc	
72.000000	0.000025	0.000883	0.000901	0.748874	0.873771	
73.000000	0.000025	0.000877	0.000894	0.752321	0.875410	
74.000000	0.000025	0.000881	0.000893	0.758043	0.865574	
75.000000	0.000025	0.000880	0.000895	0.754178	0.875410	
76.000000	0.000025	0.000883	0.000895	0.750491	0.872131	
77.000000	0.000025	0.000878	0.000898	0.762588	0.863934	
78.000000	0.000025	0.000881	0.000887	0.747524	0.872131	
79.000000	0.000025	0.000861	0.000894	0.761071	0.872131	
80.000000	0.000025	0.000866	0.000903	0.771282	0.857377	
81.000000	0.000025	0.000863	0.000888	0.772839	0.867213	
82.000000	0.000025	0.000880	0.000890	0.759963	0.865574	
83.000000	0.000025	0.000863	0.000892	0.763431	0.863934	
84.000000	0.000025	0.000853	0.000878	0.773161	0.873770	
85.000000	0.000025	0.000850	0.000874	0.771219	0.867213	
86.000000	0.000025	0.000871	0.000873	0.763161	0.878689	
87.000000	0.000025	0.000854	0.000873	0.774128	0.878689	
88.000000	0.000025	0.000850	0.000880	0.773900	0.870492	
89.000000	0.000025	0.000857	0.000876	0.772270	0.870492	
90.000000	0.000025	0.000861	0.000878	0.770059	0.877049	
91.000000	0.000003	0.000847	0.000868	0.772242	0.868852	
92.000000	0.000003	0.000840	0.000865	0.777620	0.867213	
93.000000	0.000003	0.000836	0.000874	0.783330	0.865574	
94.000000	0.000003	0.000834	0.000868	0.782815	0.867213	
95.000000	0.000003	0.000836	0.000866	0.785370	0.872131	
96.000000	0.000003	0.000823	0.000864	0.792140	0.872131	
97.000000	0.000003	0.000831	0.000861	0.787261	0.878689	
98.000000	0.000003	0.000846	0.000863	0.775876	0.867213	
99.000000	0.000003	0.000836	0.000862	0.772868	0.870492	
100.000000	0.000003	0.000835	0.000861	0.783660	0.870492	
101.000000	0.000003	0.000850	0.000862	0.775145	0.881967	
102.000000	0.000003	0.000825	0.000863	0.787240	0.880328	
103.000000	0.000003	0.000835	0.000862	0.787460	0.877049	
104.000000	0.000003	0.000838	0.000863	0.777703	0.872131	
105.000000	0.000003	0.000837	0.000863	0.770423	0.877049	
106.000000	0.000003	0.000829	0.000861	0.787345	0.877049	
107.000000	0.000003	0.000847	0.000862	0.780170	0.875410	
108.000000	0.000003	0.000830	0.000863	0.787677	0.875410	
109.000000	0.000003	0.000842	0.000862	0.779180	0.875410	
110.000000	0.000003	0.000828	0.000865	0.785007	0.870492	
111.000000	0.000003	0.000830	0.000860	0.782258	0.881967	
112.000000	0.000003	0.000834	0.000859	0.786737	0.881967	
113.000000	0.000003	0.000834	0.000863	0.785692	0.873770	
114.000000	0.000003	0.000834	0.000859	0.783016	0.873770	
115.000000	0.000003	0.000818	0.000860	0.791855	0.875410	
116.000000	0.000003	0.000845	0.000860	0.782159	0.877049	
117.000000	0.000003	0.000834	0.000861	0.783081	0.868852	
118.000000	0.000003	0.000832	0.000860	0.787116	0.878689	
119.000000	0.000003	0.000829	0.000862	0.786050	0.878689	
120.000000	0.000003	0.000820	0.000858	0.790256	0.877049	
121.000000	0.000003	0.000823	0.000860	0.794816	0.878689	
122.000000	0.000003	0.000817	0.000862	0.795654	0.877049	
123.000000	0.000003	0.000812	0.000859	0.792396	0.873770	
124.000000	0.000003	0.000831	0.000859	0.783882	0.877049	
125.000000	0.000003	0.000828	0.000862	0.785984	0.880328	
126.000000	0.000003	0.000840	0.000863	0.774588	0.875410	
127.000000	0.000003	0.000837	0.000859	0.779514	0.878689	
128.000000	0.000003	0.000835	0.000859	0.783153	0.881967	
129.000000	0.000003	0.000827	0.000861	0.792464	0.880328	
130.000000	0.000003	0.000824	0.000856	0.790900	0.883606	
131.000000	0.000003	0.000833	0.000859	0.774222	0.875410	
132.000000	0.000003	0.000833	0.000858	0.781188	0.878689	
133.000000	0.000003	0.000825	0.000860	0.787542	0.875410	
134.000000	0.000003	0.000834	0.000858	0.781482	0.872131	
135.000000	0.000003	0.000826	0.000857	0.788132	0.880328	
136.000000	0.000003	0.000843	0.000860	0.773894	0.878689	
137.000000	0.000003	0.000823	0.000856	0.787403	0.878688	
138.000000	0.000003	0.000818	0.000856	0.797789	0.877049	
139.000000	0.000003	0.000834	0.000855	0.781126	0.880328	
140.000000	0.000003	0.000838	0.000859	0.777357	0.880328	
141.000000	0.000003	0.000831	0.000857	0.786811	0.878689	
142.000000	0.000003	0.000834	0.000857	0.781566	0.883606	
143.000000	0.000003	0.000830	0.000856	0.785568	0.881967	
144.000000	0.000003	0.000828	0.000860	0.776937	0.875410	
145.000000	0.000003	0.000811	0.000856	0.801311	0.878689	
146.000000	0.000003	0.000824	0.000857	0.788110	0.875410	
147.000000	0.000003	0.000807	0.000857	0.800049	0.878689	
148.000000	0.000003	0.000825	0.000859	0.790726	0.881967	
149.000000	0.000003	0.000819	0.000855	0.789240	0.878689	
150.000000	0.000003	0.000818	0.000858	0.800881	0.877049	
151.000000	0.000003	0.000837	0.000852	0.783873	0.886885	
152.000000	0.000003	0.000824	0.000857	0.790641	0.883606	
153.000000	0.000003	0.000823	0.000857	0.794194	0.878689	
154.000000	0.000003	0.000820	0.000854	0.791402	0.885246	
155.000000	0.000003	0.000819	0.000857	0.796711	0.877049	
156.000000	0.000003	0.000828	0.000853	0.789796	0.877049	
157.000000	0.000003	0.000843	0.000852	0.770822	0.875410	
158.000000	0.000003	0.000823	0.000854	0.795570	0.883606	
159.000000	0.000003	0.000811	0.000857	0.799622	0.875410	
160.000000	0.000003	0.000831	0.000854	0.786514	0.883607	
161.000000	0.000003	0.000815	0.000852	0.790586	0.877049	
162.000000	0.000003	0.000818	0.000855	0.797807	0.881967	
163.000000	0.000003	0.000822	0.000852	0.786178	0.883607	
164.000000	0.000003	0.000814	0.000853	0.790487	0.881967	
165.000000	0.000003	0.000838	0.000853	0.771708	0.873770	
166.000000	0.000003	0.000817	0.000851	0.794078	0.875410	
167.000000	0.000003	0.000815	0.000854	0.791566	0.881967	
168.000000	0.000003	0.000814	0.000854	0.786971	0.873770	
169.000000	0.000003	0.000829	0.000855	0.781306	0.880328	
170.000000	0.000003	0.000810	0.000851	0.798047	0.880328	
171.000000	0.000003	0.000810	0.000853	0.803994	0.881967	
172.000000	0.000003	0.000827	0.000851	0.786341	0.881967	
173.000000	0.000003	0.000811	0.000853	0.795257	0.885246	
174.000000	0.000003	0.000815	0.000852	0.801130	0.875410	
175.000000	0.000003	0.000812	0.000852	0.797810	0.883607	
176.000000	0.000003	0.000822	0.000852	0.795001	0.878689	
177.000000	0.000003	0.000822	0.000855	0.788899	0.880328	
178.000000	0.000003	0.000829	0.000854	0.789822	0.881967	
179.000000	0.000003	0.000811	0.000858	0.799416	0.868852	
180.000000	0.000003	0.000810	0.000853	0.793601	0.877049	
181.000000	0.000003	0.000826	0.000855	0.789414	0.870492	
182.000000	0.000003	0.000810	0.000853	0.802800	0.877049	
183.000000	0.000003	0.000819	0.000856	0.788001	0.880328	
184.000000	0.000003	0.000808	0.000853	0.800417	0.877049	
185.000000	0.000003	0.000823	0.000854	0.789789	0.875410	
186.000000	0.000003	0.000807	0.000850	0.809433	0.875410	
187.000000	0.000003	0.000810	0.000855	0.803938	0.880328	
188.000000	0.000003	0.000818	0.000850	0.787180	0.877049	
189.000000	0.000003	0.000814	0.000852	0.789288	0.880328	
190.000000	0.000003	0.000814	0.000851	0.793300	0.877049	
191.000000	0.000003	0.000810	0.000856	0.802533	0.877049	
192.000000	0.000003	0.000825	0.000854	0.785592	0.883607	
193.000000	0.000003	0.000812	0.000855	0.791278	0.877049	
194.000000	0.000003	0.000811	0.000850	0.797382	0.875410	
195.000000	0.000003	0.000807	0.000851	0.805327	0.878689	
196.000000	0.000003	0.000818	0.000851	0.791427	0.877049	
197.000000	0.000003	0.000808	0.000851	0.793966	0.873770	
198.000000	0.000003	0.000814	0.000848	0.789815	0.881967	
199.000000	0.000003	0.000810	0.000851	0.804625	0.865574	
200.000000	0.000003	0.000810	0.000854	0.794423	0.872131


batch 13
